# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-02-16 13:23:53 EST       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11455420 SACRAMENTO R A RIO VISTA CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11455420
#            TS   parameter     Description
#         16187       00065     Gage height, feet, [PUBLISHED]
#         16194       00010     Temperature, water, degrees Celsius
#         16195       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#        300439       00010     Temperature, water, degrees Celsius, LOWER-4 FT FROM BED
#        300448       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius, LOWER-4 FT FROM BED
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	16187_00065	16187_00065_cd	16194_00010	16194_00010_cd	16195_00095	16195_00095_cd
USGS	11455420	2019-10-08 17:45	PST	4.36	A	17.1	A	124	A
USGS	11455420	2019-10-08 18:00	PST	4.30	A	17.0	A	122	A
USGS	11455420	2019-10-08 18:15	PST	4.25	A	17.0	A	122	A
USGS	11455420	2019-10-08 18:30	PST	4.21	A	17.0	A	122	A
USGS	11455420	2019-10-08 18:45	PST	4.20	A	17.0	A	122	A
USGS	11455420	2019-10-08 19:00	PST	4.19	A	17.0	A	122	A
USGS	11455420	2019-10-08 19:15	PST	4.23	A	17.0	A	122	A
USGS	11455420	2019-10-08 19:30	PST	4.30	A	17.0	A	122	A
USGS	11455420	2019-10-08 19:45	PST	4.40	A	17.0	A	123	A
USGS	11455420	2019-10-08 20:00	PST	4.51	A	17.0	A	123	A
USGS	11455420	2019-10-08 20:15	PST	4.66	A	17.0	A	123	A
USGS	11455420	2019-10-08 20:30	PST	4.80	A	17.0	A	123	A
USGS	11455420	2019-10-08 20:45	PST	4.95	A	17.0	A	123	A
USGS	11455420	2019-10-08 21:00	PST	5.09	A	17.0	A	122	A
USGS	11455420	2019-10-08 21:15	PST	5.22	A	17.0	A	122	A
USGS	11455420	2019-10-08 21:30	PST	5.36	A	16.9	A	122	A
USGS	11455420	2019-10-08 21:45	PST	5.50	A	16.9	A	122	A
USGS	11455420	2019-10-08 22:00	PST	5.64	A	16.9	A	123	A
USGS	11455420	2019-10-08 22:15	PST	5.78	A	17.0	A	123	A
USGS	11455420	2019-10-08 22:30	PST	5.91	A	17.0	A	124	A
USGS	11455420	2019-10-08 22:45	PST	6.03	A	17.0	A	125	A
USGS	11455420	2019-10-08 23:00	PST	6.13	A	17.0	A	125	A
USGS	11455420	2019-10-08 23:15	PST	6.20	A	17.1	A	125	A
USGS	11455420	2019-10-08 23:30	PST	6.26	A	17.1	A	126	A
USGS	11455420	2019-10-08 23:45	PST	6.32	A	17.1	A	126	A
USGS	11455420	2019-10-09 00:00	PST	6.36	A	17.1	A	125	A
USGS	11455420	2019-10-09 00:15	PST	6.39	A	17.1	A	125	A
USGS	11455420	2019-10-09 00:30	PST	6.40	A	17.1	A	125	A
USGS	11455420	2019-10-09 00:45	PST	6.39	A	17.1	A	126	A
USGS	11455420	2019-10-09 01:00	PST	6.34	A	17.1	A	126	A
USGS	11455420	2019-10-09 01:15	PST	6.27	A	17.1	A	126	A
USGS	11455420	2019-10-09 01:30	PST	6.16	A	17.0	A	126	A
USGS	11455420	2019-10-09 01:45	PST	6.02	A	17.1	A	126	A
USGS	11455420	2019-10-09 02:00	PST	5.85	A	17.1	A	126	A
USGS	11455420	2019-10-09 02:15	PST	5.69	A	17.1	A	126	A
USGS	11455420	2019-10-09 02:30	PST	5.54	A	17.1	A	126	A
USGS	11455420	2019-10-09 02:45	PST	5.38	A	17.1	A	126	A
USGS	11455420	2019-10-09 03:00	PST	5.23	A	17.0	A	126	A
USGS	11455420	2019-10-09 03:15	PST	5.08	A	17.0	A	126	A
USGS	11455420	2019-10-09 03:30	PST	4.93	A	17.0	A	125	A
USGS	11455420	2019-10-09 03:45	PST	4.77	A	17.0	A	125	A
USGS	11455420	2019-10-09 04:00	PST	4.60	A	16.9	A	124	A
USGS	11455420	2019-10-09 04:15	PST	4.45	A	16.9	A	123	A
USGS	11455420	2019-10-09 04:30	PST	4.31	A	16.9	A	122	A
USGS	11455420	2019-10-09 04:45	PST	4.16	A	16.9	A	121	A
USGS	11455420	2019-10-09 05:00	PST	4.02	A	16.8	A	122	A
USGS	11455420	2019-10-09 05:15	PST	3.89	A	16.8	A	122	A
USGS	11455420	2019-10-09 05:30	PST	3.75	A	16.8	A	121	A
USGS	11455420	2019-10-09 05:45	PST	3.63	A	16.8	A	121	A
USGS	11455420	2019-10-09 06:00	PST	3.50	A	16.8	A	121	A
USGS	11455420	2019-10-09 06:15	PST	3.38	A	16.7	A	120	A
USGS	11455420	2019-10-09 06:30	PST	3.28	A	16.7	A	120	A
USGS	11455420	2019-10-09 06:45	PST	3.18	A	16.7	A	120	A
USGS	11455420	2019-10-09 07:00	PST	3.08	A	16.7	A	120	A
USGS	11455420	2019-10-09 07:15	PST	3.00	A	16.7	A	120	A
USGS	11455420	2019-10-09 07:30	PST	2.92	A	16.7	A	120	A
USGS	11455420	2019-10-09 07:45	PST	2.89	A	16.7	A	120	A
USGS	11455420	2019-10-09 08:00	PST	2.88	A	16.7	A	120	A
USGS	11455420	2019-10-09 08:15	PST	2.92	A	16.7	A	121	A
USGS	11455420	2019-10-09 08:30	PST	3.00	A	16.7	A	121	A
USGS	11455420	2019-10-09 08:45	PST	3.14	A	16.7	A	121	A
USGS	11455420	2019-10-09 09:00	PST	3.32	A	16.7	A	121	A
USGS	11455420	2019-10-09 09:15	PST	3.52	A	16.7	A	122	A
USGS	11455420	2019-10-09 09:30	PST	3.77	A	16.7	A	122	A
USGS	11455420	2019-10-09 09:45	PST	3.97	A	16.8	A	123	A
USGS	11455420	2019-10-09 10:00	PST	4.16	A	16.7	A	122	A
USGS	11455420	2019-10-09 10:15	PST	4.33	A	16.7	A	122	A
USGS	11455420	2019-10-09 10:30	PST	4.50	A	16.8	A	122	A
USGS	11455420	2019-10-09 10:45	PST	4.66	A	16.7	A	121	A
USGS	11455420	2019-10-09 11:00	PST	4.85	A	16.7	A	121	A
USGS	11455420	2019-10-09 11:15	PST	5.01	A	16.7	A	120	A
USGS	11455420	2019-10-09 11:30	PST	5.12	A	16.7	A	120	A
USGS	11455420	2019-10-09 11:45	PST	5.23	A	16.7	A	120	A
USGS	11455420	2019-10-09 12:00	PST	5.37	A	16.7	A	120	A
USGS	11455420	2019-10-09 12:15	PST	5.46	A	16.8	A	121	A
USGS	11455420	2019-10-09 12:30	PST	5.56	A	16.8	A	121	A
USGS	11455420	2019-10-09 12:45	PST	5.61	A	16.8	A	121	A
USGS	11455420	2019-10-09 13:00	PST	5.68	A	16.8	A	122	A
USGS	11455420	2019-10-09 13:15	PST	5.73	A	16.8	A	122	A
USGS	11455420	2019-10-09 13:30	PST	5.78	A	16.8	A	122	A
USGS	11455420	2019-10-09 13:45	PST	5.83	A	16.8	A	122	A
USGS	11455420	2019-10-09 14:00	PST	5.82	A	16.9	A	122	A
USGS	11455420	2019-10-09 14:15	PST	5.83	A	16.9	A	123	A
USGS	11455420	2019-10-09 14:30	PST	5.80	A	16.9	A	123	A
USGS	11455420	2019-10-09 14:45	PST	5.75	A	16.9	A	123	A
USGS	11455420	2019-10-09 15:00	PST	5.67	A	16.9	A	123	A
USGS	11455420	2019-10-09 15:15	PST	5.56	A	16.9	A	123	A
USGS	11455420	2019-10-09 15:30	PST	5.42	A	16.9	A	123	A
USGS	11455420	2019-10-09 15:45	PST	5.27	A	16.9	A	123	A
USGS	11455420	2019-10-09 16:00	PST	5.14	A	16.9	A	123	A
USGS	11455420	2019-10-09 16:15	PST	4.99	A	16.9	A	122	A
USGS	11455420	2019-10-09 16:30	PST	4.87	A	16.9	A	122	A
USGS	11455420	2019-10-09 16:45	PST	4.73	A	16.8	A	122	A
USGS	11455420	2019-10-09 17:00	PST	4.59	A	16.8	A	122	A
USGS	11455420	2019-10-09 17:15	PST	4.47	A	16.8	A	121	A
USGS	11455420	2019-10-09 17:30	PST	4.33	A	16.8	A	120	A
USGS	11455420	2019-10-09 17:45	PST	4.21	A	16.8	A	120	A
USGS	11455420	2019-10-09 18:00	PST	4.09	A	16.8	A	120	A
USGS	11455420	2019-10-09 18:15	PST	3.98	A	16.8	A	120	A
USGS	11455420	2019-10-09 18:30	PST	3.88	A	16.8	A	120	A
USGS	11455420	2019-10-09 18:45	PST	3.78	A	16.7	A	120	A
USGS	11455420	2019-10-09 19:00	PST	3.72	A	16.8	A	120	A
USGS	11455420	2019-10-09 19:15	PST	3.66	A	16.8	A	121	A
USGS	11455420	2019-10-09 19:30	PST	3.63	A	16.7	A	121	A
USGS	11455420	2019-10-09 19:45	PST	3.62	A	16.7	A	120	A
USGS	11455420	2019-10-09 20:00	PST	3.64	A	16.7	A	120	A
USGS	11455420	2019-10-09 20:15	PST	3.70	A	16.7	A	120	A
USGS	11455420	2019-10-09 20:30	PST	3.79	A	16.7	A	120	A
USGS	11455420	2019-10-09 20:45	PST	3.90	A	16.7	A	120	A
USGS	11455420	2019-10-09 21:00	PST	4.06	A	16.7	A	120	A
USGS	11455420	2019-10-09 21:15	PST	4.23	A	16.7	A	121	A
USGS	11455420	2019-10-09 21:30	PST	4.40	A	16.7	A	121	A
USGS	11455420	2019-10-09 21:45	PST	4.55	A	16.6	A	121	A
USGS	11455420	2019-10-09 22:00	PST	4.69	A	16.6	A	121	A
USGS	11455420	2019-10-09 22:15	PST	4.85	A	16.6	A	121	A
USGS	11455420	2019-10-09 22:30	PST	5.00	A	16.6	A	121	A
USGS	11455420	2019-10-09 22:45	PST	5.16	A	16.6	A	121	A
USGS	11455420	2019-10-09 23:00	PST	5.31	A	16.6	A	121	A
USGS	11455420	2019-10-09 23:15	PST	5.44	A	16.6	A	120	A
USGS	11455420	2019-10-09 23:30	PST	5.55	A	16.5	A	120	A
USGS	11455420	2019-10-09 23:45	PST	5.65	A	16.5	A	120	A
USGS	11455420	2019-10-10 00:00	PST	5.74	A	16.5	A	120	A
USGS	11455420	2019-10-10 00:15	PST	5.80	A	16.4	A	120	A
USGS	11455420	2019-10-10 00:30	PST	5.85	A	16.5	A	120	A
USGS	11455420	2019-10-10 00:45	PST	5.91	A	16.4	A	121	A
USGS	11455420	2019-10-10 01:00	PST	5.95	A	16.4	A	121	A
USGS	11455420	2019-10-10 01:15	PST	5.97	A	16.4	A	121	A
USGS	11455420	2019-10-10 01:30	PST	5.96	A	16.4	A	122	A
USGS	11455420	2019-10-10 01:45	PST	5.93	A	16.4	A	122	A
USGS	11455420	2019-10-10 02:00	PST	5.88	A	16.4	A	123	A
USGS	11455420	2019-10-10 02:15	PST	5.78	A	16.4	A	122	A
USGS	11455420	2019-10-10 02:30	PST	5.63	A	16.4	A	123	A
USGS	11455420	2019-10-10 02:45	PST	5.46	A	16.4	A	123	A
USGS	11455420	2019-10-10 03:00	PST	5.29	A	16.4	A	122	A
USGS	11455420	2019-10-10 03:15	PST	5.11	A	16.3	A	122	A
USGS	11455420	2019-10-10 03:30	PST	4.94	A	16.3	A	121	A
USGS	11455420	2019-10-10 03:45	PST	4.77	A	16.3	A	121	A
USGS	11455420	2019-10-10 04:00	PST	4.64	A	16.3	A	120	A
USGS	11455420	2019-10-10 04:15	PST	4.50	A	16.3	A	120	A
USGS	11455420	2019-10-10 04:30	PST	4.32	A	16.3	A	120	A
USGS	11455420	2019-10-10 04:45	PST	4.17	A	16.3	A	120	A
USGS	11455420	2019-10-10 05:00	PST	4.01	A	16.2	A	120	A
USGS	11455420	2019-10-10 05:15	PST	3.88	A	16.3	A	120	A
USGS	11455420	2019-10-10 05:30	PST	3.73	A	16.2	A	120	A
USGS	11455420	2019-10-10 05:45	PST	3.59	A	16.3	A	120	A
USGS	11455420	2019-10-10 06:00	PST	3.44	A	16.2	A	119	A
USGS	11455420	2019-10-10 06:15	PST	3.32	A	16.2	A	118	A
USGS	11455420	2019-10-10 06:30	PST	3.19	A	16.1	A	118	A
USGS	11455420	2019-10-10 06:45	PST	3.06	A	16.1	A	118	A
USGS	11455420	2019-10-10 07:00	PST	2.94	A	16.1	A	117	A
USGS	11455420	2019-10-10 07:15	PST	2.82	A	16.1	A	117	A
USGS	11455420	2019-10-10 07:30	PST	2.74	A	16.1	A	117	A
USGS	11455420	2019-10-10 07:45	PST	2.66	A	16.1	A	118	A
USGS	11455420	2019-10-10 08:00	PST	2.58	A	16.1	A	118	A
USGS	11455420	2019-10-10 08:15	PST	2.54	A	16.1	A	118	A
USGS	11455420	2019-10-10 08:30	PST	2.53	A	16.1	A	118	A
USGS	11455420	2019-10-10 08:45	PST	2.57	A	16.1	A	119	A
USGS	11455420	2019-10-10 09:00	PST	2.64	A	16.0	A	119	A
USGS	11455420	2019-10-10 09:15	PST	2.76	A	16.1	A	120	A
USGS	11455420	2019-10-10 09:30	PST	2.94	A	16.0	A	119	A
USGS	11455420	2019-10-10 09:45	PST	3.19	A	16.1	A	120	A
USGS	11455420	2019-10-10 10:00	PST	3.43	A	16.1	A	120	A
USGS	11455420	2019-10-10 10:15	PST	3.67	A	16.1	A	122	A
USGS	11455420	2019-10-10 10:30	PST	3.87	A	16.1	A	120	A
USGS	11455420	2019-10-10 10:45	PST	4.03	A	16.1	A	120	A
USGS	11455420	2019-10-10 11:00	PST	4.22	A	16.2	A	120	A
USGS	11455420	2019-10-10 11:15	PST	4.39	A	16.2	A	119	A
USGS	11455420	2019-10-10 11:30	PST	4.60	A	16.2	A	118	A
USGS	11455420	2019-10-10 11:45	PST	4.76	A	16.2	A	118	A
USGS	11455420	2019-10-10 12:00	PST	4.91	A	16.1	A	118	A
USGS	11455420	2019-10-10 12:15	PST	5.03	A	16.2	A	118	A
USGS	11455420	2019-10-10 12:30	PST	5.16	A	16.2	A	118	A
USGS	11455420	2019-10-10 12:45	PST	5.26	A	16.2	A	119	A
USGS	11455420	2019-10-10 13:00	PST	5.35	A	16.2	A	119	A
USGS	11455420	2019-10-10 13:15	PST	5.44	A	16.2	A	120	A
USGS	11455420	2019-10-10 13:30	PST	5.52	A	16.2	A	120	A
USGS	11455420	2019-10-10 13:45	PST	5.59	A	16.3	A	120	A
USGS	11455420	2019-10-10 14:00	PST	5.63	A	16.3	A	120	A
USGS	11455420	2019-10-10 14:15	PST	5.67	A	16.2	A	120	A
USGS	11455420	2019-10-10 14:30	PST	5.69	A	16.2	A	120	A
USGS	11455420	2019-10-10 14:45	PST	5.68	A	16.2	A	120	A
USGS	11455420	2019-10-10 15:00	PST	5.65	A	16.2	A	120	A
USGS	11455420	2019-10-10 15:15	PST	5.60	A	16.2	A	120	A
USGS	11455420	2019-10-10 15:30	PST	5.51	A	16.2	A	120	A
USGS	11455420	2019-10-10 15:45	PST	5.40	A	16.2	A	120	A
USGS	11455420	2019-10-10 16:00	PST	5.26	A	16.2	A	120	A
USGS	11455420	2019-10-10 16:15	PST	5.10	A	16.2	A	120	A
USGS	11455420	2019-10-10 16:30	PST	4.95	A	16.3	A	120	A
USGS	11455420	2019-10-10 16:45	PST	4.80	A	16.2	A	120	A
USGS	11455420	2019-10-10 17:00	PST	4.66	A	16.3	A	120	A
USGS	11455420	2019-10-10 17:15	PST	4.52	A	16.3	A	120	A
USGS	11455420	2019-10-10 17:30	PST	4.39	A	16.3	A	120	A
USGS	11455420	2019-10-10 17:45	PST	4.24	A	16.3	A	120	A
USGS	11455420	2019-10-10 18:00	PST	4.11	A	16.2	A	120	A
USGS	11455420	2019-10-10 18:15	PST	3.98	A	16.2	A	119	A
USGS	11455420	2019-10-10 18:30	PST	3.85	A	16.2	A	118	A
USGS	11455420	2019-10-10 18:45	PST	3.74	A	16.2	A	118	A
USGS	11455420	2019-10-10 19:00	PST	3.64	A	16.2	A	118	A
USGS	11455420	2019-10-10 19:15	PST	3.54	A	16.2	A	118	A
USGS	11455420	2019-10-10 19:30	PST	3.46	A	16.2	A	119	A
USGS	11455420	2019-10-10 19:45	PST	3.39	A	16.2	A	119	A
USGS	11455420	2019-10-10 20:00	PST	3.34	A	16.2	A	120	A
USGS	11455420	2019-10-10 20:15	PST	3.30	A	16.2	A	119	A
USGS	11455420	2019-10-10 20:30	PST	3.29	A	16.2	A	119	A
USGS	11455420	2019-10-10 20:45	PST	3.32	A	16.2	A	119	A
USGS	11455420	2019-10-10 21:00	PST	3.38	A	16.2	A	118	A
USGS	11455420	2019-10-10 21:15	PST	3.48	A	16.1	A	118	A
USGS	11455420	2019-10-10 21:30	PST	3.63	A	16.2	A	119	A
USGS	11455420	2019-10-10 21:45	PST	3.80	A	16.1	A	120	A
USGS	11455420	2019-10-10 22:00	PST	3.99	A	16.1	A	120	A
USGS	11455420	2019-10-10 22:15	PST	4.20	A	16.1	A	118	A
USGS	11455420	2019-10-10 22:30	PST	4.35	A	16.1	A	119	A
USGS	11455420	2019-10-10 22:45	PST	4.53	A	16.2	A	120	A
USGS	11455420	2019-10-10 23:00	PST	4.70	A	16.2	A	120	A
USGS	11455420	2019-10-10 23:15	PST	4.86	A	16.2	A	120	A
USGS	11455420	2019-10-10 23:30	PST	5.03	A	16.2	A	120	A
USGS	11455420	2019-10-10 23:45	PST	5.17	A	16.2	A	119	A
USGS	11455420	2019-10-11 00:00	PST	5.30	A	16.2	A	118	A
USGS	11455420	2019-10-11 00:15	PST	5.42	A	16.2	A	118	A
USGS	11455420	2019-10-11 00:30	PST	5.53	A	16.1	A	118	A
USGS	11455420	2019-10-11 00:45	PST	5.62	A	16.1	A	119	A
USGS	11455420	2019-10-11 01:00	PST	5.70	A	16.1	A	119	A
USGS	11455420	2019-10-11 01:15	PST	5.77	A	16.1	A	119	A
USGS	11455420	2019-10-11 01:30	PST	5.82	A	16.1	A	120	A
USGS	11455420	2019-10-11 01:45	PST	5.85	A	16.1	A	121	A
USGS	11455420	2019-10-11 02:00	PST	5.87	A	16.1	A	121	A
USGS	11455420	2019-10-11 02:15	PST	5.87	A	16.1	A	121	A
USGS	11455420	2019-10-11 02:30	PST	5.84	A	16.1	A	121	A
USGS	11455420	2019-10-11 02:45	PST	5.76	A	16.1	A	121	A
USGS	11455420	2019-10-11 03:00	PST	5.66	A	16.1	A	121	A
USGS	11455420	2019-10-11 03:15	PST	5.52	A	16.1	A	121	A
USGS	11455420	2019-10-11 03:30	PST	5.36	A	16.1	A	121	A
USGS	11455420	2019-10-11 03:45	PST	5.19	A	16.1	A	121	A
USGS	11455420	2019-10-11 04:00	PST	5.03	A	16.1	A	121	A
USGS	11455420	2019-10-11 04:15	PST	4.87	A	16.1	A	121	A
USGS	11455420	2019-10-11 04:30	PST	4.72	A	16.1	A	120	A
USGS	11455420	2019-10-11 04:45	PST	4.57	A	16.1	A	120	A
USGS	11455420	2019-10-11 05:00	PST	4.42	A	16.0	A	119	A
USGS	11455420	2019-10-11 05:15	PST	4.26	A	16.0	A	119	A
USGS	11455420	2019-10-11 05:30	PST	4.10	A	16.1	A	119	A
USGS	11455420	2019-10-11 05:45	PST	3.96	A	16.0	A	118	A
USGS	11455420	2019-10-11 06:00	PST	3.81	A	16.0	A	118	A
USGS	11455420	2019-10-11 06:15	PST	3.67	A	16.0	A	118	A
USGS	11455420	2019-10-11 06:30	PST	3.54	A	16.0	A	119	A
USGS	11455420	2019-10-11 06:45	PST	3.41	A	16.0	A	119	A
USGS	11455420	2019-10-11 07:00	PST	3.29	A	16.0	A	119	A
USGS	11455420	2019-10-11 07:15	PST	3.17	A	15.9	A	118	A
USGS	11455420	2019-10-11 07:30	PST	3.05	A	15.9	A	118	A
USGS	11455420	2019-10-11 07:45	PST	2.95	A	15.9	A	118	A
USGS	11455420	2019-10-11 08:00	PST	2.84	A	15.9	A	118	A
USGS	11455420	2019-10-11 08:15	PST	2.75	A	15.9	A	118	A
USGS	11455420	2019-10-11 08:30	PST	2.68	A	15.9	A	119	A
USGS	11455420	2019-10-11 08:45	PST	2.63	A	15.9	A	119	A
USGS	11455420	2019-10-11 09:00	PST	2.62	A	15.9	A	119	A
USGS	11455420	2019-10-11 09:15	PST	2.65	A	15.9	A	120	A
USGS	11455420	2019-10-11 09:30	PST	2.73	A	15.9	A	120	A
USGS	11455420	2019-10-11 09:45	PST	2.87	A	15.9	A	120	A
USGS	11455420	2019-10-11 10:00	PST	3.06	A	15.9	A	121	A
USGS	11455420	2019-10-11 10:15	PST	3.29	A	15.9	A	121	A
USGS	11455420	2019-10-11 10:30	PST	3.53	A	16.0	A	121	A
USGS	11455420	2019-10-11 10:45	PST	3.75	A	16.0	A	121	A
USGS	11455420	2019-10-11 11:00	PST	3.95	A	16.0	A	120	A
USGS	11455420	2019-10-11 11:15	PST	4.12	A	16.0	A	120	A
USGS	11455420	2019-10-11 11:30	PST	4.31	A	16.0	A	119	A
USGS	11455420	2019-10-11 11:45	PST	4.50	A	16.0	A	119	A
USGS	11455420	2019-10-11 12:00	PST	4.69	A	16.0	A	119	A
USGS	11455420	2019-10-11 12:15	PST	4.85	A	16.1	A	119	A
USGS	11455420	2019-10-11 12:30	PST	5.00	A	16.1	A	119	A
USGS	11455420	2019-10-11 12:45	PST	5.13	A	16.1	A	119	A
USGS	11455420	2019-10-11 13:00	PST	5.25	A	16.2	A	119	A
USGS	11455420	2019-10-11 13:15	PST	5.36	A	16.2	A	119	A
USGS	11455420	2019-10-11 13:30	PST	5.45	A	16.3	A	120	A
USGS	11455420	2019-10-11 13:45	PST	5.53	A	16.3	A	120	A
USGS	11455420	2019-10-11 14:00	PST	5.60	A	16.3	A	119	A
USGS	11455420	2019-10-11 14:15	PST	5.67	A	16.2	A	118	A
USGS	11455420	2019-10-11 14:30	PST	5.72	A	16.3	A	119	A
USGS	11455420	2019-10-11 14:45	PST	5.76	A	16.3	A	119	A
USGS	11455420	2019-10-11 15:00	PST	5.78	A	16.3	A	119	A
USGS	11455420	2019-10-11 15:15	PST	5.77	A	16.3	A	119	A
USGS	11455420	2019-10-11 15:30	PST	5.73	A	16.3	A	119	A
USGS	11455420	2019-10-11 15:45	PST	5.66	A	16.3	A	119	A
USGS	11455420	2019-10-11 16:00	PST	5.54	A	16.3	A	120	A
USGS	11455420	2019-10-11 16:15	PST	5.40	A	16.3	A	120	A
USGS	11455420	2019-10-11 16:30	PST	5.24	A	16.3	A	120	A
USGS	11455420	2019-10-11 16:45	PST	5.08	A	16.3	A	120	A
USGS	11455420	2019-10-11 17:00	PST	4.91	A	16.3	A	120	A
USGS	11455420	2019-10-11 17:15	PST	4.76	A	16.3	A	120	A
USGS	11455420	2019-10-11 17:30	PST	4.62	A	16.4	A	120	A
USGS	11455420	2019-10-11 17:45	PST	4.48	A	16.4	A	120	A
USGS	11455420	2019-10-11 18:00	PST	4.32	A	16.4	A	120	A
USGS	11455420	2019-10-11 18:15	PST	4.17	A	16.3	A	120	A
USGS	11455420	2019-10-11 18:30	PST	4.04	A	16.3	A	120	A
USGS	11455420	2019-10-11 18:45	PST	3.90	A	16.3	A	119	A
USGS	11455420	2019-10-11 19:00	PST	3.77	A	16.2	A	119	A
USGS	11455420	2019-10-11 19:15	PST	3.65	A	16.2	A	118	A
USGS	11455420	2019-10-11 19:30	PST	3.54	A	16.2	A	118	A
USGS	11455420	2019-10-11 19:45	PST	3.44	A	16.2	A	118	A
USGS	11455420	2019-10-11 20:00	PST	3.35	A	16.2	A	118	A
USGS	11455420	2019-10-11 20:15	PST	3.26	A	16.2	A	118	A
USGS	11455420	2019-10-11 20:30	PST	3.19	A	16.2	A	118	A
USGS	11455420	2019-10-11 20:45	PST	3.15	A	16.2	A	118	A
USGS	11455420	2019-10-11 21:00	PST	3.13	A	16.1	A	118	A
USGS	11455420	2019-10-11 21:15	PST	3.14	A	16.1	A	119	A
USGS	11455420	2019-10-11 21:30	PST	3.21	A	16.1	A	120	A
USGS	11455420	2019-10-11 21:45	PST	3.31	A	16.1	A	120	A
USGS	11455420	2019-10-11 22:00	PST	3.45	A	16.1	A	121	A
USGS	11455420	2019-10-11 22:15	PST	3.63	A	16.1	A	121	A
USGS	11455420	2019-10-11 22:30	PST	3.84	A	16.1	A	121	A
USGS	11455420	2019-10-11 22:45	PST	4.04	A	16.1	A	120	A
USGS	11455420	2019-10-11 23:00	PST	4.23	A	16.1	A	120	A
USGS	11455420	2019-10-11 23:15	PST	4.40	A	16.1	A	119	A
USGS	11455420	2019-10-11 23:30	PST	4.57	A	16.1	A	119	A
USGS	11455420	2019-10-11 23:45	PST	4.74	A	16.1	A	119	A
USGS	11455420	2019-10-12 00:00	PST	4.91	A	16.1	A	118	A
USGS	11455420	2019-10-12 00:15	PST	5.07	A	16.1	A	119	A
USGS	11455420	2019-10-12 00:30	PST	5.21	A	16.1	A	119	A
USGS	11455420	2019-10-12 00:45	PST	5.34	A	16.1	A	118	A
USGS	11455420	2019-10-12 01:00	PST	5.46	A	16.1	A	118	A
USGS	11455420	2019-10-12 01:15	PST	5.56	A	16.2	A	119	A
USGS	11455420	2019-10-12 01:30	PST	5.65	A	16.2	A	119	A
USGS	11455420	2019-10-12 01:45	PST	5.73	A	16.2	A	119	A
USGS	11455420	2019-10-12 02:00	PST	5.80	A	16.2	A	120	A
USGS	11455420	2019-10-12 02:15	PST	5.84	A	16.2	A	120	A
USGS	11455420	2019-10-12 02:30	PST	5.87	A	16.2	A	120	A
USGS	11455420	2019-10-12 02:45	PST	5.89	A	16.2	A	120	A
USGS	11455420	2019-10-12 03:00	PST	5.88	A	16.3	A	121	A
USGS	11455420	2019-10-12 03:15	PST	5.85	A	16.2	A	121	A
USGS	11455420	2019-10-12 03:30	PST	5.78	A	16.2	A	121	A
USGS	11455420	2019-10-12 03:45	PST	5.67	A	16.2	A	121	A
USGS	11455420	2019-10-12 04:00	PST	5.53	A	16.2	A	121	A
USGS	11455420	2019-10-12 04:15	PST	5.37	A	16.2	A	121	A
USGS	11455420	2019-10-12 04:30	PST	5.21	A	16.2	A	121	A
USGS	11455420	2019-10-12 04:45	PST	5.05	A	16.2	A	121	A
USGS	11455420	2019-10-12 05:00	PST	4.90	A	16.2	A	120	A
USGS	11455420	2019-10-12 05:15	PST	4.75	A	16.2	A	120	A
USGS	11455420	2019-10-12 05:30	PST	4.60	A	16.2	A	120	A
USGS	11455420	2019-10-12 05:45	PST	4.44	A	16.1	A	119	A
USGS	11455420	2019-10-12 06:00	PST	4.29	A	16.1	A	119	A
USGS	11455420	2019-10-12 06:15	PST	4.13	A	16.1	A	119	A
USGS	11455420	2019-10-12 06:30	PST	3.99	A	16.1	A	119	A
USGS	11455420	2019-10-12 06:45	PST	3.85	A	16.0	A	118	A
USGS	11455420	2019-10-12 07:00	PST	3.71	A	16.0	A	118	A
USGS	11455420	2019-10-12 07:15	PST	3.59	A	16.0	A	118	A
USGS	11455420	2019-10-12 07:30	PST	3.48	A	16.0	A	119	A
USGS	11455420	2019-10-12 07:45	PST	3.36	A	16.0	A	120	A
USGS	11455420	2019-10-12 08:00	PST	3.25	A	16.0	A	120	A
USGS	11455420	2019-10-12 08:15	PST	3.15	A	16.0	A	120	A
USGS	11455420	2019-10-12 08:30	PST	3.05	A	16.0	A	120	A
USGS	11455420	2019-10-12 08:45	PST	2.97	A	16.0	A	121	A
USGS	11455420	2019-10-12 09:00	PST	2.90	A	16.0	A	122	A
